Ano,Regiao,Desemprego,Salario_Medio,Populacao,Rendimento_per_capita
2010,Oliveira de Azeméis,2828.3,913.1,35373.0,0.025813473553275096
2010,Oliveira de Frades,298.0,1077.2,4879.0,0.2207829473252716
2010,Oliveira de Frades,298.0,1077.2,5394.0,0.19970337411939193
2010,Oliveira de Frades,298.0,1077.2,10273.0,0.10485739316655311
2010,Oliveira do Bairro,900.2,917.4,10911.0,0.08408028594995876
2010,Oliveira do Bairro,900.2,917.4,12118.0,0.07570556197392309
2010,Oliveira do Bairro,900.2,917.4,23029.0,0.03983672760432498
2010,Oliveira do Hospital,873.1,733.5,10033.0,0.07310874115419116
2010,Oliveira do Hospital,873.1,733.5,10867.0,0.06749792951136468
2010,Oliveira do Hospital,873.1,733.5,20900.0,0.035095693779904305
2010,Ourém,1460.8,890.0,21698.0,0.04101760530924509
2010,Ourém,1460.8,890.0,24303.0,0.036620993293009094
2010,Ourém,1460.8,890.0,46001.0,0.019347405491184973
2010,Ourique,350.3,730.5,2667.0,0.2739032620922385
2010,Ourique,350.3,730.5,2754.0,0.26525054466230935
2010,Ourique,350.3,730.5,5421.0,0.13475373547315994
2010,Palmela,2928.3,1269.2,30515.0,0.04159265934786171
2010,Palmela,2928.3,1269.2,32361.0,0.03922004882420197
2010,Pampilhosa da Serra,91.5,755.5,2082.0,0.3628722382324688
2010,Pampilhosa da Serra,91.5,755.5,2425.0,0.3115463917525773
2010,Pampilhosa da Serra,91.5,755.5,4507.0,0.16762813401375637
2010,Paredes de Coura,437.3,731.2,4390.0,0.1665603644646925
2010,Paredes de Coura,437.3,731.2,4823.0,0.1516068836823554
2010,Paredes de Coura,437.3,731.2,9213.0,0.07936611310105286
2010,Pedrógão Grande,183.3,780.6,1862.0,0.4192266380236305
2010,Pedrógão Grande,183.3,780.6,2070.0,0.3771014492753623
2010,Pedrógão Grande,183.3,780.6,3932.0,0.19852492370295016
2010,Penacova,526.7,811.4,7227.0,0.11227341912273418
2010,Penacova,526.7,811.4,8059.0,0.10068246680729619
2010,Penacova,526.7,811.4,15286.0,0.053081250817741725
2010,Penalva do Castelo,454.9,771.6,3822.0,0.20188383045525904
2010,Penalva do Castelo,454.9,771.6,4145.0,0.18615199034981905
2010,Penalva do Castelo,454.9,771.6,7967.0,0.09684950420484499
2010,Penamacor,153.2,716.9,2792.0,0.256769340974212
2010,Penamacor,153.2,716.9,2941.0,0.24376062563753825
2010,Penamacor,153.2,716.9,5733.0,0.12504796790511075
2010,Penedono,112.8,738.9,1419.0,0.5207188160676532
2010,Penedono,112.8,738.9,1543.0,0.47887232663642254
2010,Penedono,112.8,738.9,2962.0,0.24945982444294396
2010,Penela,172.5,771.8,2849.0,0.2709020709020709
2010,Penela,172.5,771.8,3146.0,0.2453273998728544
2010,Penela,172.5,771.8,5995.0,0.12874061718098415
2010,Peniche,1518.3,846.3,13483.0,0.06276792998590817
2010,Peniche,1518.3,846.3,14328.0,0.05906616415410385
2010,Peniche,1518.3,846.3,27811.0,0.030430405235338534
2010,Peso da Régua,1143.9,880.2,8124.0,0.10834564254062039
2010,Peso da Régua,1143.9,880.2,9033.0,0.09744271006310197
2010,Peso da Régua,1143.9,880.2,17157.0,0.051302675292883376
2010,Pinhel,400.8,737.2,4596.0,0.16040034812880766
2010,Pinhel,400.8,737.2,5051.0,0.14595129677291627
2010,Pinhel,400.8,737.2,9647.0,0.07641753913133617
2010,Pombal,1665.9,893.5,26509.0,0.03370553396959523
2010,Pombal,1665.9,893.5,28830.0,0.030992022199098163
2010,Ponte da Barca,567.4,790.1,5606.0,0.14093828041384232
2010,Ponte da Barca,567.4,790.1,6477.0,0.12198548710822912
2010,Ponte da Barca,567.4,790.1,12083.0,0.06538939005213937
2010,Ponte de Lima,1932.8,763.3,20550.0,0.03714355231143552
2010,Ponte de Lima,1932.8,763.3,23004.0,0.0331811858807164
2010,Ponte de Lima,1932.8,763.3,43554.0,0.017525370804059328
2010,Ponte de Sor,1344.7,888.4,8110.0,0.10954377311960542
2010,Ponte de Sor,1344.7,888.4,8650.0,0.10270520231213873
2010,Ponte de Sor,1344.7,888.4,16760.0,0.053007159904534605
2010,Portalegre,1243.5,941.4,11993.0,0.07849578921037272
2010,Portalegre,1243.5,941.4,12983.0,0.07251020565354695
2010,Portalegre,1243.5,941.4,24976.0,0.03769218449711723
2010,Portel,401.7,792.5,3158.0,0.2509499683343889
2010,Portel,401.7,792.5,3281.0,0.24154221274001828
2010,Portel,401.7,792.5,6439.0,0.12307811772014288
2010,Porto de Mós,869.8,931.2,11883.0,0.07836404948245393
2010,Porto de Mós,869.8,931.2,12491.0,0.07454967576655191
2010,Porto de Mós,869.8,931.2,24374.0,0.03820464429309921
2010,Póvoa de Lanhoso,1178.0,738.8,10423.0,0.07088170392401419
2010,Póvoa de Lanhoso,1178.0,738.8,11473.0,0.06439466573694762
2010,Póvoa de Lanhoso,1178.0,738.8,21896.0,0.03374132261600292
2010,Proença-a-Nova,258.1,730.4,4001.0,0.1825543614096476
2010,Proença-a-Nova,258.1,730.4,4342.0,0.16821741133118379
2010,Proença-a-Nova,258.1,730.4,8343.0,0.0875464461224979
2010,Redondo,404.6,772.4,3449.0,0.2239489707161496
2010,Redondo,404.6,772.4,3606.0,0.2141985579589573
2010,Redondo,404.6,772.4,7055.0,0.1094826364280652
2010,Reguengos de Monsaraz,660.8,893.5,5286.0,0.16903140370790767
2010,Reguengos de Monsaraz,660.8,893.5,5560.0,0.16070143884892085
2010,Reguengos de Monsaraz,660.8,893.5,10846.0,0.08238060114327862
2010,Resende,777.0,733.3,5540.0,0.13236462093862816
2010,Resende,777.0,733.3,5857.0,0.1252006146491378
2010,Resende,777.0,733.3,11397.0,0.06434149337544967
2010,Ribeira de Pena,398.8,829.6,3213.0,0.2582010582010582
2010,Ribeira de Pena,398.8,829.6,3351.0,0.24756789018203523
2010,Ribeira de Pena,398.8,829.6,6564.0,0.12638634978671542
2010,Rio Maior,693.1,897.2,10269.0,0.08736975362742234
2010,Rio Maior,693.1,897.2,10951.0,0.08192859099625606
2010,Rio Maior,693.1,897.2,21220.0,0.0422808671065033
2010,Sabrosa,336.8,1008.1,3077.0,0.3276243093922652
2010,Sabrosa,336.8,1008.1,3301.0,0.3053923053620115
2010,Sabrosa,336.8,1008.1,6378.0,0.15805895264973346
2010,Sabugal,344.9,740.2,5912.0,0.12520297699594046
2010,Sabugal,344.9,740.2,6679.0,0.11082497379847284
2010,Sabugal,344.9,740.2,12591.0,0.0587880231911683
2010,Salvaterra de Magos,1581.9,856.5,10652.0,0.08040743522343222
2010,Salvaterra de Magos,1581.9,856.5,11539.0,0.07422653609498224
2010,Salvaterra de Magos,1581.9,856.5,22191.0,0.038596728403406784
2010,Santa Comba Dão,450.9,831.9,5478.0,0.15186199342825848
2010,Santa Comba Dão,450.9,831.9,6134.0,0.13562112813824584
2010,Santa Comba Dão,450.9,831.9,11612.0,0.07164140544264554
2010,Santa Marta de Penaguião,487.8,746.7,3473.0,0.21500143967751226
2010,Santa Marta de Penaguião,487.8,746.7,3898.0,0.19155977424320164
2010,Santa Marta de Penaguião,487.8,746.7,7371.0,0.10130240130240131
2010,Santarém,2220.9,954.0,29499.0,0.032340079324722874
2010,Santarém,2220.9,954.0,32810.0,0.02907650106674794
2010,Santiago do Cacém,1109.8,902.9,14607.0,0.06181282946532484
2010,Santiago do Cacém,1109.8,902.9,15185.0,0.05945999341455383
2010,Santiago do Cacém,1109.8,902.9,29792.0,0.030306793770139635
2010,São Brás de Alportel,316.5,919.3,5233.0,0.17567360978406268
2010,São Brás de Alportel,316.5,919.3,5438.0,0.1690511217359323
2010,São Brás de Alportel,316.5,919.3,10671.0,0.08614937681566863
2010,São João da Madeira,1249.3,870.2,10234.0,0.08503029118624195
2010,São João da Madeira,1249.3,870.2,11489.0,0.07574201410044391
2010,São João da Madeira,1249.3,870.2,21723.0,0.04005892372140128
2010,São João da Pesqueira,280.8,759.3,3905.0,0.19444302176696543
2010,São João da Pesqueira,280.8,759.3,4000.0,0.189825
2010,São João da Pesqueira,280.8,759.3,7905.0,0.09605313092979127
2010,São Pedro do Sul,665.4,721.4,7914.0,0.09115491533990397
2010,São Pedro do Sul,665.4,721.4,8966.0,0.08045951371849208
2010,São Pedro do Sul,665.4,721.4,16880.0,0.04273696682464455
2010,Sardoal,196.8,728.7,1928.0,0.37795643153526975
2010,Sardoal,196.8,728.7,2018.0,0.36110009910802776
2010,Sardoal,196.8,728.7,3946.0,0.1846680182463254
2010,Sátão,650.7,706.8,5925.0,0.11929113924050633
2010,Sátão,650.7,706.8,6566.0,0.10764544623819676
2010,Sátão,650.7,706.8,12491.0,0.05658474101352974
2010,Seia,1650.3,815.5,11782.0,0.06921575284332032
2010,Seia,1650.3,815.5,12976.0,0.06284679408138101
2010,Seia,1650.3,815.5,24758.0,0.03293884804911544
2010,Sernancelhe,218.8,699.8,2755.0,0.254010889292196
2010,Sernancelhe,218.8,699.8,2926.0,0.2391660970608339
2010,Sernancelhe,218.8,699.8,5681.0,0.12318253828551311
2010,Serpa,909.3,801.6,7656.0,0.10470219435736677
2010,Serpa,909.3,801.6,8020.0,0.09995012468827931
2010,Serpa,909.3,801.6,15676.0,0.05113549374840521
2010,Sertã,584.6,794.5,7575.0,0.10488448844884489
2010,Sertã,584.6,794.5,8359.0,0.09504725445627467
2010,Sertã,584.6,794.5,15934.0,0.049861930463160536
2010,Sesimbra,1832.1,915.5,24326.0,0.03763462961440434
2010,Sesimbra,1832.1,915.5,25180.0,0.0363582208101668
2010,Sesimbra,1832.1,915.5,49506.0,0.01849270795459136
2010,Sever do Vouga,474.6,872.8,5983.0,0.14587999331439078
2010,Sever do Vouga,474.6,872.8,6408.0,0.1362047440699126
2010,Sever do Vouga,474.6,872.8,12391.0,0.0704382212896457
2010,Silves,2017.8,886.8,18560.0,0.0477801724137931
2010,Silves,2017.8,886.8,18601.0,0.04767485619052739
2010,Silves,2017.8,886.8,37161.0,0.023863728102042462
2010,Sobral de Monte Agraço,346.2,801.2,5013.0,0.15982445641332535
2010,Sobral de Monte Agraço,346.2,801.2,5160.0,0.15527131782945738
2010,Sobral de Monte Agraço,346.2,801.2,10173.0,0.07875749533077755
2010,Soure,716.2,834.1,9188.0,0.09078145407052678
2010,Soure,716.2,834.1,10110.0,0.0825024727992087
2010,Soure,716.2,834.1,19298.0,0.043222095553943414
2010,Sousel,217.2,755.2,2386.0,0.3165129924559933
2010,Sousel,217.2,755.2,2712.0,0.2784660766961652
2010,Sousel,217.2,755.2,5098.0,0.14813652412710868
2010,Tábua,487.4,734.0,5766.0,0.12729795352063822
2010,Tábua,487.4,734.0,6347.0,0.11564518670237908
2010,Tábua,487.4,734.0,12113.0,0.06059605382646743
2010,Tabuaço,379.9,803.5,3054.0,0.2630975769482646
2010,Tabuaço,379.9,803.5,3310.0,0.24274924471299095
2010,Tabuaço,379.9,803.5,6364.0,0.1262570710245129
2010,Tarouca,486.5,719.7,3909.0,0.18411358403683808
2010,Tarouca,486.5,719.7,4159.0,0.1730464053859101
2010,Tarouca,486.5,719.7,8068.0,0.08920426375805653
2010,Tavira,1146.1,842.7,12847.0,0.0655950805635557
2010,Tavira,1146.1,842.7,13368.0,0.06303859964093357
2010,Tavira,1146.1,842.7,26215.0,0.032145718100324246
2010,Terras de Bouro,420.3,811.7,3485.0,0.23291248206599716
2010,Terras de Bouro,420.3,811.7,3795.0,0.21388669301712782
2010,Terras de Bouro,420.3,811.7,7280.0,0.11149725274725275
2010,Tomar,1830.3,887.0,19328.0,0.0458919701986755
2010,Tomar,1830.3,887.0,21458.0,0.041336564451486625
2010,Tomar,1830.3,887.0,40786.0,0.021747658510273132
2010,Tondela,897.3,919.1,13772.0,0.06673685739180947
2010,Tondela,897.3,919.1,15242.0,0.06030048550059047
2010,Tondela,897.3,919.1,29014.0,0.031677810712070036
2010,Torre de Moncorvo,523.3,1072.3,4131.0,0.2595739530380053
2010,Torre de Moncorvo,523.3,1072.3,4482.0,0.2392458723784025
2010,Torre de Moncorvo,523.3,1072.3,8613.0,0.12449785208405897
2010,Torres Novas,1231.3,969.6,17558.0,0.05522269051144778
2010,Torres Novas,1231.3,969.6,19254.0,0.050358367092552196
2010,Torres Novas,1231.3,969.6,36812.0,0.026339237205259155
2010,Torres Vedras,3072.3,907.0,38420.0,0.023607496095783446
2010,Torres Vedras,3072.3,907.0,41132.0,0.022050957891665855
2010,Trancoso,224.9,804.1,4716.0,0.17050466497031383
2010,Trancoso,224.9,804.1,5206.0,0.1544563964656166
2010,Trancoso,224.9,804.1,9922.0,0.08104212860310421
2010,Vagos,844.8,847.1,10995.0,0.07704411095952705
2010,Vagos,844.8,847.1,11877.0,0.07132272459375263
2010,Vagos,844.8,847.1,22872.0,0.0370365512416929
2010,Vale de Cambra,774.1,966.3,11104.0,0.08702269452449567
2010,Vale de Cambra,774.1,966.3,11802.0,0.0818759532282664
2010,Vale de Cambra,774.1,966.3,22906.0,0.04218545359294508
2010,Valença,646.1,847.7,6630.0,0.1278582202111614
2010,Valença,646.1,847.7,7525.0,0.11265116279069769
2010,Valença,646.1,847.7,14155.0,0.05988696573648888
2010,Valpaços,927.2,714.6,8005.0,0.08926920674578388
2010,Valpaços,927.2,714.6,8926.0,0.08005825677795206
2010,Valpaços,927.2,714.6,16931.0,0.042206603272104425
2010,Vendas Novas,386.3,963.2,5720.0,0.1683916083916084
2010,Vendas Novas,386.3,963.2,6133.0,0.15705201369639654
2010,Vendas Novas,386.3,963.2,11853.0,0.08126212773137603
2010,Viana do Alentejo,213.8,806.5,2788.0,0.2892754662840746
2010,Viana do Alentejo,213.8,806.5,2970.0,0.27154882154882154
2010,Viana do Alentejo,213.8,806.5,5758.0,0.14006599513720042
2010,Vidigueira,284.1,839.2,2919.0,0.2874957177115451
2010,Vidigueira,284.1,839.2,3020.0,0.2778807947019868
2010,Vidigueira,284.1,839.2,5939.0,0.1413032497053376
2010,Vieira do Minho,952.5,762.6,6264.0,0.1217432950191571
2010,Vieira do Minho,952.5,762.6,6757.0,0.11286073701346752
2010,Vieira do Minho,952.5,762.6,13021.0,0.05856693034329161
2010,Vila de Rei,101.8,666.6,1590.0,0.41924528301886793
2010,Vila de Rei,101.8,666.6,1876.0,0.35533049040511727
2010,Vila de Rei,101.8,666.6,3466.0,0.1923254472013849
2010,Vila do Bispo,174.8,861.3,2633.0,0.3271173566274212
2010,Vila do Bispo,174.8,861.3,2636.0,0.3267450682852807
2010,Vila do Bispo,174.8,861.3,5269.0,0.16346555323590814
2010,Vila Flor,342.8,847.8,3225.0,0.26288372093023255
2010,Vila Flor,342.8,847.8,3488.0,0.24306192660550457
2010,Vila Flor,342.8,847.8,6713.0,0.12629226873231045
2010,Vila Nova da Barquinha,241.2,806.2,3559.0,0.2265243045799382
2010,Vila Nova da Barquinha,241.2,806.2,3761.0,0.21435788354161128
2010,Vila Nova da Barquinha,241.2,806.2,7320.0,0.11013661202185793
2010,Vila Nova de Cerveira,370.3,921.7,4435.0,0.2078241262683202
2010,Vila Nova de Cerveira,370.3,921.7,4856.0,0.18980642504118617
2010,Vila Nova de Cerveira,370.3,921.7,9291.0,0.09920353029813798
2010,Vila Nova de Foz Côa,288.4,819.5,3464.0,0.23657621247113164
2010,Vila Nova de Foz Côa,288.4,819.5,3858.0,0.21241575946086055
2010,Vila Nova de Foz Côa,288.4,819.5,7322.0,0.11192297186561048
2010,Vila Nova de Paiva,358.4,702.6,2464.0,0.2851461038961039
2010,Vila Nova de Paiva,358.4,702.6,2719.0,0.2584038249356381
2010,Vila Nova de Paiva,358.4,702.6,5183.0,0.1355585568203743
2010,Vila Nova de Poiares,281.8,778.7,3493.0,0.2229315774405955
2010,Vila Nova de Poiares,281.8,778.7,3796.0,0.20513698630136987
2010,Vila Nova de Poiares,281.8,778.7,7289.0,0.10683221292358348
2010,Vila Pouca de Aguiar,759.3,740.6,6376.0,0.11615432873274781
2010,Vila Pouca de Aguiar,759.3,740.6,6838.0,0.10830652237496344
2010,Vila Pouca de Aguiar,759.3,740.6,13214.0,0.0560466172241562
2010,Vila Real,2882.0,913.0,24706.0,0.03695458593054319
2010,Vila Real,2882.0,913.0,27217.0,0.033545210713892055
2010,Vila Real,2882.0,913.0,51923.0,0.01758372975367371
2010,Vila Real de Santo António,1208.0,876.4,9160.0,0.0956768558951965
2010,Vila Real de Santo António,1208.0,876.4,10016.0,0.0875
2010,Vila Real de Santo António,1208.0,876.4,19176.0,0.04570296203587818
2010,Vila Velha de Ródão,81.9,1144.9,1653.0,0.6926194797338173
2010,Vila Velha de Ródão,81.9,1144.9,1885.0,0.6073740053050398
2010,Vila Velha de Ródão,81.9,1144.9,3538.0,0.3236009044657999
2010,Vila Verde,2248.9,749.9,22998.0,0.032607183233324635
2010,Vila Verde,2248.9,749.9,24976.0,0.03002482383087764
2010,Vila Verde,2248.9,749.9,47974.0,0.0156313836661525
2010,Vila Viçosa,357.0,927.0,4068.0,0.22787610619469026
2010,Vila Viçosa,357.0,927.0,4270.0,0.217096018735363
2010,Vila Viçosa,357.0,927.0,8338.0,0.1111777404653394
2010,Vimioso,178.5,696.3,2299.0,0.3028708133971292
2010,Vimioso,178.5,696.3,2402.0,0.28988343047460446
2010,Vimioso,178.5,696.3,4701.0,0.14811742182514356
2010,Vinhais,392.9,719.4,4499.0,0.15990220048899756
2010,Vinhais,392.9,719.4,4599.0,0.1564253098499674
2010,Vinhais,392.9,719.4,9098.0,0.07907232358760166
2010,Vizela,2011.7,684.9,11660.0,0.05873927958833619
2010,Vizela,2011.7,684.9,12086.0,0.05666887307628661
2010,Vizela,2011.7,684.9,23746.0,0.02884275246357281
2010,Vouzela,322.7,761.9,5037.0,0.15126067103434584
2010,Vouzela,322.7,761.9,5538.0,0.13757674250631996
2010,Vouzela,322.7,761.9,10575.0,0.07204728132387707
2011,Abrantes,2284.0,969.7,18745.0,0.05173112830088024
2011,Abrantes,2284.0,969.7,20111.0,0.04821739346626225
2011,Abrantes,2284.0,969.7,38856.0,0.02495624871319745
2011,Águeda,2044.6,920.0,22833.0,0.040292559015460076
2011,Águeda,2044.6,920.0,24924.0,0.03691221312790884
2011,Águeda,2044.6,920.0,47757.0,0.019264191636828108
2011,Aguiar da Beira,174.8,692.3,2697.0,0.25669262143121985
2011,Aguiar da Beira,174.8,692.3,3153.0,0.2195686647637171
2011,Aguiar da Beira,174.8,692.3,5850.0,0.11834188034188034
2011,Alandroal,300.0,764.7,2816.0,0.2715553977272727
2011,Alandroal,300.0,764.7,2939.0,0.2601905410003403
2011,Alandroal,300.0,764.7,5755.0,0.13287576020851435
2011,Albergaria-a-Velha,1113.5,909.5,12284.0,0.07403940084662976
2011,Albergaria-a-Velha,1113.5,909.5,13091.0,0.0694752119776946
2011,Albergaria-a-Velha,1113.5,909.5,25375.0,0.03584236453201971
2011,Albufeira,2829.3,913.9,20137.0,0.04538411878631375
2011,Albufeira,2829.3,913.9,21035.0,0.043446636558117424
2011,Albufeira,2829.3,913.9,41172.0,0.022197124259205284
2011,Alcácer do Sal,408.5,863.2,6275.0,0.13756175298804782
2011,Alcácer do Sal,408.5,863.2,6578.0,0.13122529644268777
2011,Alcácer do Sal,408.5,863.2,12853.0,0.06715941803470007
2011,Alcanena,496.8,971.5,6621.0,0.14673010119317323
2011,Alcanena,496.8,971.5,7115.0,0.1365425158116655
2011,Alcanena,496.8,971.5,13736.0,0.07072655794991264
2011,Alcobaça,2579.6,866.6,27440.0,0.03158163265306123
2011,Alcobaça,2579.6,866.6,29412.0,0.029464164286685707
2011,Alcoutim,57.4,755.2,1436.0,0.5259052924791087
2011,Alcoutim,57.4,755.2,1461.0,0.5169062286105408
2011,Alcoutim,57.4,755.2,2897.0,0.260683465654125
2011,Alenquer,1898.9,1030.3,21121.0,0.04878083424080299
2011,Alenquer,1898.9,1030.3,22329.0,0.04614178870527117
2011,Alenquer,1898.9,1030.3,43450.0,0.023712313003452244
2011,Alfândega da Fé,274.0,736.4,2404.0,0.3063227953410982
2011,Alfândega da Fé,274.0,736.4,2588.0,0.2845440494590417
2011,Alfândega da Fé,274.0,736.4,4992.0,0.14751602564102564
2011,Alijó,647.7,940.3,5677.0,0.16563325700193762
2011,Alijó,647.7,940.3,5973.0,0.15742507952452703
2011,Alijó,647.7,940.3,11650.0,0.08071244635193132
2011,Aljezur,223.9,814.2,2880.0,0.28270833333333334
2011,Aljezur,223.9,814.2,2872.0,0.28349582172701954
2011,Aljezur,223.9,814.2,5752.0,0.1415507649513213
2011,Aljustrel,325.5,991.1,4577.0,0.2165392178282718
2011,Aljustrel,325.5,991.1,4657.0,0.21281941163839382
2011,Aljustrel,325.5,991.1,9234.0,0.10733160060645441
2011,Almeida,165.8,782.2,3366.0,0.23238265002970887
2011,Almeida,165.8,782.2,3917.0,0.19969364309420476
2011,Almeida,165.8,782.2,7283.0,0.10740079637512015
2011,Almeirim,1100.8,897.9,11124.0,0.08071736785329019
2011,Almeirim,1100.8,897.9,12332.0,0.07281057411612066
2011,Almeirim,1100.8,897.9,23456.0,0.03828018417462483
2011,Almodôvar,429.0,761.0,3686.0,0.20645686380900705
2011,Almodôvar,429.0,761.0,3786.0,0.20100369783412572
2011,Almodôvar,429.0,761.0,7472.0,0.10184689507494647
2011,Alpiarça,353.8,900.0,3656.0,0.2461706783369803
2011,Alpiarça,353.8,900.0,4023.0,0.22371364653243847
2011,Alpiarça,353.8,900.0,7679.0,0.11720276077614272
2011,Alter do Chão,152.7,808.8,1687.0,0.4794309425014819
2011,Alter do Chão,152.7,808.8,1945.0,0.41583547557840617
2011,Alter do Chão,152.7,808.8,3632.0,0.2226872246696035
2011,Alvaiázere,232.0,833.7,3349.0,0.24893998208420426
2011,Alvaiázere,232.0,833.7,3773.0,0.22096474953617812
2011,Alvaiázere,232.0,833.7,7122.0,0.11705981465880372
2011,Alvito,73.5,881.1,1228.0,0.7175081433224756
2011,Alvito,73.5,881.1,1386.0,0.6357142857142857
2011,Alvito,73.5,881.1,2614.0,0.33706962509563887
2011,Amares,1118.6,812.7,9103.0,0.08927825991431397
2011,Amares,1118.6,812.7,9781.0,0.0830896636335753
2011,Amares,1118.6,812.7,18884.0,0.04303643295911883
2011,Anadia,1017.7,903.8,13913.0,0.0649608280025875
2011,Anadia,1017.7,903.8,15155.0,0.05963708347080171
2011,Anadia,1017.7,903.8,29068.0,0.031092610430714186
2011,Ansião,541.7,804.9,6179.0,0.1302637967308626
2011,Ansião,541.7,804.9,6943.0,0.11592971338038312
2011,Ansião,541.7,804.9,13122.0,0.061339734796524915
2011,Arcos de Valdevez,900.5,764.5,10232.0,0.07471657544956997
2011,Arcos de Valdevez,900.5,764.5,12152.0,0.06291145490454246
2011,Arcos de Valdevez,900.5,764.5,22384.0,0.03415385989992852
2011,Arganil,453.1,771.2,5783.0,0.1333563894172575
2011,Arganil,453.1,771.2,6337.0,0.1216979643364368
2011,Arganil,453.1,771.2,12120.0,0.06363036303630364
2011,Armamar,327.1,726.9,2943.0,0.24699286442405707
2011,Armamar,327.1,726.9,3303.0,0.2200726612170754
2011,Armamar,327.1,726.9,6246.0,0.11637848222862632
2011,Arouca,659.3,747.9,10736.0,0.06966281669150522
2011,Arouca,659.3,747.9,11517.0,0.06493878614222454
2011,Arouca,659.3,747.9,22253.0,0.03360895160203119
2011,Arraiolos,258.5,845.2,3537.0,0.2389595702572802
2011,Arraiolos,258.5,845.2,3686.0,0.22930005425935976
2011,Arraiolos,258.5,845.2,7223.0,0.11701509068254189
2011,Arronches,110.5,743.7,1549.0,0.4801162040025823
2011,Arronches,110.5,743.7,1682.0,0.4421521997621879
2011,Arronches,110.5,743.7,3231.0,0.23017641597028785
2011,Arruda dos Vinhos,400.1,943.4,6612.0,0.1426799758015729
2011,Arruda dos Vinhos,400.1,943.4,6913.0,0.1364675249529871
2011,Arruda dos Vinhos,400.1,943.4,13525.0,0.06975231053604436
2011,Avis,209.1,870.3,2152.0,0.4044144981412639
2011,Avis,209.1,870.3,2364.0,0.3681472081218274
2011,Avis,209.1,870.3,4516.0,0.19271479185119575
2011,Azambuja,916.6,1101.3,10969.0,0.10040113045856504
2011,Azambuja,916.6,1101.3,10850.0,0.10150230414746543
2011,Azambuja,916.6,1101.3,21819.0,0.050474357211604565
2011,Baião,1823.5,766.9,9626.0,0.07966964471223768
2011,Baião,1823.5,766.9,10483.0,0.07315653915863779
2011,Baião,1823.5,766.9,20109.0,0.038137152518772685
2011,Barrancos,140.5,756.3,879.0,0.8604095563139931
2011,Barrancos,140.5,756.3,941.0,0.8037194473963868
2011,Barrancos,140.5,756.3,1820.0,0.4155494505494505
2011,Batalha,492.0,887.9,7608.0,0.11670609884332281
2011,Batalha,492.0,887.9,8078.0,0.10991582074770982
2011,Batalha,492.0,887.9,15686.0,0.05660461558077266
2011,Beja,1513.8,966.4,17390.0,0.055572167912593444
2011,Beja,1513.8,966.4,18617.0,0.051909545039480046
2011,Beja,1513.8,966.4,36007.0,0.0268392257061127
2011,Belmonte,412.7,775.9,3304.0,0.2348365617433414
2011,Belmonte,412.7,775.9,3554.0,0.2183173888576252
2011,Belmonte,412.7,775.9,6858.0,0.113137941090697
2011,Benavente,1530.8,1014.1,14188.0,0.07147589512263886
2011,Benavente,1530.8,1014.1,15058.0,0.0673462611236552
2011,Benavente,1530.8,1014.1,29246.0,0.03467482732681392
2011,Bombarral,575.0,816.2,6331.0,0.12892118148791662
2011,Bombarral,575.0,816.2,6865.0,0.11889293517844138
2011,Bombarral,575.0,816.2,13196.0,0.061852076386783875
2011,Borba,305.1,898.5,3596.0,0.24986095661846497
2011,Borba,305.1,898.5,3668.0,0.24495637949836424
2011,Borba,305.1,898.5,7264.0,0.12369218061674009
2011,Boticas,286.3,703.1,2731.0,0.25745148297326986
2011,Boticas,286.3,703.1,2899.0,0.24253190755432907
2011,Boticas,286.3,703.1,5630.0,0.12488454706927177
2011,Bragança,1715.1,867.6,17071.0,0.050823033214222955
2011,Bragança,1715.1,867.6,18718.0,0.04635110588738113
2011,Bragança,1715.1,867.6,35789.0,0.024242085557014726
2011,Cabeceiras de Basto,1332.1,712.5,8051.0,0.08849832318966588
2011,Cabeceiras de Basto,1332.1,712.5,8531.0,0.08351893095768374
2011,Cabeceiras de Basto,1332.1,712.5,16582.0,0.042968278856591484
2011,Cadaval,511.9,854.4,6869.0,0.12438491774639686
2011,Cadaval,511.9,854.4,7433.0,0.11494685860352481
2011,Cadaval,511.9,854.4,14302.0,0.059739896517969515
2011,Caldas da Rainha,2740.8,894.8,24522.0,0.036489682733871626
2011,Caldas da Rainha,2740.8,894.8,27572.0,0.03245321340490352
2011,Caldas da Rainha,2740.8,894.8,52094.0,0.01717664222367259
2011,Caminha,729.9,854.9,7730.0,0.11059508408796895
2011,Caminha,729.9,854.9,8991.0,0.09508397286175063
2011,Caminha,729.9,854.9,16721.0,0.051127324920758326
2011,Campo Maior,426.4,1073.5,4110.0,0.2611922141119221
2011,Campo Maior,426.4,1073.5,4329.0,0.24797874797874797
2011,Campo Maior,426.4,1073.5,8439.0,0.12720701504917645
2011,Cantanhede,1243.8,960.0,17323.0,0.055417652831495696
2011,Cantanhede,1243.8,960.0,19250.0,0.04987012987012987
2011,Cantanhede,1243.8,960.0,36573.0,0.026248872118776145
2011,Carrazeda de Ansiães,293.8,740.4,2980.0,0.24845637583892616
2011,Carrazeda de Ansiães,293.8,740.4,3133.0,0.23632301308649856
2011,Carrazeda de Ansiães,293.8,740.4,6113.0,0.12111892687714707
2011,Carregal do Sal,380.3,842.7,4638.0,0.1816946959896507
2011,Carregal do Sal,380.3,842.7,5155.0,0.16347235693501455
2011,Carregal do Sal,380.3,842.7,9793.0,0.08605126110487082
2011,Cartaxo,1024.4,941.1,11802.0,0.07974072191154041
